Deal ID,Company ID,Company Name,Description,Investor ID,Investor Name,Investor Status,Primary Investor Type,Preferred Industries,Investor HQ,Lead Partner,Lead/Sole,Deal No.,"Total Deal Size (million, USD)",Deal Size Status,Deal Type 1,Deal Class,Company City,Company Post Code,Company Country/Territory,Deal Status,Primary Industry Sector,Primary Industry Group,Primary Industry Code,Verticals,All Industries,Business Status,Financing Status
165262-78T,227303-56,eCential Robotics,"Developer of an imaging technology designed to integrate fluoroscopy, surgical navigation, and robotics for optimal treatment of multiple indications. The company's technology provides an integrated operating system with high-definition (HD) imaging and real-time surgical navigation used in mini-invasive orthopedic and trauma surgery, enabling surgeons to perform multiple procedures, and reducing radiation while increasing the safety and accuracy of complex interventions.",56262-61,Trail Solutions Patrimoine,Active Investor,Venture Capital,"Luxury Goods, Movies, Music and Entertainment","Paris, France",Guillaume Hemmerle,No,7.0,121.76,Actual,Later Stage VC,Venture Capital,Gieres,38610.0,France,Completed,Healthcare,Healthcare Devices and Supplies,Diagnostic Equipment,"HealthTech, LOHAS & Wellness, Robotics and Drones",Diagnostic Equipment*; Other Healthcare Technology Systems,Generating Revenue,Venture Capital-Backed
165230-47T,459096-13,Le Coq Toqué,"Operator an online e-commerce platform, intended to offer fruit juice with a variety of flavors. The company's production includes non-alcoholic cider-based organic fruit juices from high-standard organic apples, enabling customers to taste quality craft cider beverages.",233126-56,Bee Family Office,Active Investor,Family Office,"Capital Markets/Institutions, Commercial Services","Paris, France",Xavier Tassel,No,2.0,1.22,Actual,Later Stage VC,Venture Capital,Rouen,76007.0,France,Completed,Consumer Products and Services (B2C),Consumer Non-Durables,Beverages,E-Commerce,Beverages*; Food Products; Specialty Retail,Generating Revenue,Venture Capital-Backed
165230-47T,459096-13,Le Coq Toqué,"Operator an online e-commerce platform, intended to offer fruit juice with a variety of flavors. The company's production includes non-alcoholic cider-based organic fruit juices from high-standard organic apples, enabling customers to taste quality craft cider beverages.",181121-32,Normandie Participations,Active Investor,Venture Capital,Software,"Colombelles, France",Anthony Arsac,No,2.0,1.22,Actual,Later Stage VC,Venture Capital,Rouen,76007.0,France,Completed,Consumer Products and Services (B2C),Consumer Non-Durables,Beverages,E-Commerce,Beverages*; Food Products; Specialty Retail,Generating Revenue,Venture Capital-Backed
165344-50T,459143-65,Sis ID,"Operator of a fintech company intended to help fight against bank transfer fraud. The company's collaborative platform offers a repository shared by various companies, a private blockchain to strengthen roles, and tools to verify the correct ownership of a bank account, regardless of the type of beneficiary, enabling businesses to get secure storage of payment data and accelerate the digital transformation of the finance function.",459187-48,Aonia Ventures,Active Investor,Venture Capital,"Other Information Technology, Software","Paris, France",Olivier Brourhant,No,3.0,6.09,Actual,Later Stage VC,Venture Capital,Lyon,69003.0,France,Completed,Information Technology,Software,Financial Software,"Artificial Intelligence & Machine Learning, Cryptocurrency/Blockchain, FinTech",Financial Software*; Network Management Software,Generating Revenue,Venture Capital-Backed
165344-50T,459143-65,Sis ID,"Operator of a fintech company intended to help fight against bank transfer fraud. The company's collaborative platform offers a repository shared by various companies, a private blockchain to strengthen roles, and tools to verify the correct ownership of a bank account, regardless of the type of beneficiary, enabling businesses to get secure storage of payment data and accelerate the digital transformation of the finance function.",58004-02,Bpifrance,Active Investor,Sovereign Wealth Fund,"Apparel and Accessories, Commercial Products, Commercial Services, Communications and Networking, Consumer Non-Durables, Energy Equipment, Exploration, Production and Refining, Insurance, Media, Other Information Technology, Pharmaceuticals and Biotechnology, Restaurants, Hotels and Leisure, Retail, Software","Paris, France",Clarisse Blandin,No,3.0,6.09,Actual,Later Stage VC,Venture Capital,Lyon,69003.0,France,Completed,Information Technology,Software,Financial Software,"Artificial Intelligence & Machine Learning, Cryptocurrency/Blockchain, FinTech",Financial Software*; Network Management Software,Generating Revenue,Venture Capital-Backed
165344-50T,459143-65,Sis ID,"Operator of a fintech company intended to help fight against bank transfer fraud. The company's collaborative platform offers a repository shared by various companies, a private blockchain to strengthen roles, and tools to verify the correct ownership of a bank account, regardless of the type of beneficiary, enabling businesses to get secure storage of payment data and accelerate the digital transformation of the finance function.",266489-74,Opera Tech Ventures,Active Investor,Corporate Venture Capital,"Information Technology, Insurance","Paris, France",Thibaut Schlaeppi,No,3.0,6.09,Actual,Later Stage VC,Venture Capital,Lyon,69003.0,France,Completed,Information Technology,Software,Financial Software,"Artificial Intelligence & Machine Learning, Cryptocurrency/Blockchain, FinTech",Financial Software*; Network Management Software,Generating Revenue,Venture Capital-Backed
165278-26T,459113-77,Deepbloo,"Operator of a sales analytics platform for energy professionals designed for organizations to stay focused on the perfect matches to their business. The company's platform captures everyday energy-related opportunities from various sources corresponding to accurate market segments and regions specified by its customers and through a fined-tuned matchmaking algorithm, enabling enterprises to manage the opportunity and access the related business environment.",523148-77,Marcos Doucet,Active Investor,Angel (individual),,,Marcos Doucet,No,1.0,1.22,Actual,Early Stage VC,Venture Capital,Montpellier,34000.0,France,Completed,Information Technology,Software,Business/Productivity Software,"Climate Tech, Marketing Tech",Business/Productivity Software*; Energy Marketing,Generating Revenue,Venture Capital-Backed
165278-26T,459113-77,Deepbloo,"Operator of a sales analytics platform for energy professionals designed for organizations to stay focused on the perfect matches to their business. The company's platform captures everyday energy-related opportunities from various sources corresponding to accurate market segments and regions specified by its customers and through a fined-tuned matchmaking algorithm, enabling enterprises to manage the opportunity and access the related business environment.",523148-23,Pascal Magnier,Active Investor,Angel (individual),,"Montpellier, France",Pascal Magnier,No,1.0,1.22,Actual,Early Stage VC,Venture Capital,Montpellier,34000.0,France,Completed,Information Technology,Software,Business/Productivity Software,"Climate Tech, Marketing Tech",Business/Productivity Software*; Energy Marketing,Generating Revenue,Venture Capital-Backed
165278-26T,459113-77,Deepbloo,"Operator of a sales analytics platform for energy professionals designed for organizations to stay focused on the perfect matches to their business. The company's platform captures everyday energy-related opportunities from various sources corresponding to accurate market segments and regions specified by its customers and through a fined-tuned matchmaking algorithm, enabling enterprises to manage the opportunity and access the related business environment.",523147-96,Philippe Cattin-Vidal,Active Investor,Angel (individual),,,Philippe Cattin-Vidal,No,1.0,1.22,Actual,Early Stage VC,Venture Capital,Montpellier,34000.0,France,Completed,Information Technology,Software,Business/Productivity Software,"Climate Tech, Marketing Tech",Business/Productivity Software*; Energy Marketing,Generating Revenue,Venture Capital-Backed
165278-26T,459113-77,Deepbloo,"Operator of a sales analytics platform for energy professionals designed for organizations to stay focused on the perfect matches to their business. The company's platform captures everyday energy-related opportunities from various sources corresponding to accurate market segments and regions specified by its customers and through a fined-tuned matchmaking algorithm, enabling enterprises to manage the opportunity and access the related business environment.",606352-69,Stanislas Drouin,Active Investor,Angel (individual),,,Stanislas Drouin,No,1.0,1.22,Actual,Early Stage VC,Venture Capital,Montpellier,34000.0,France,Completed,Information Technology,Software,Business/Productivity Software,"Climate Tech, Marketing Tech",Business/Productivity Software*; Energy Marketing,Generating Revenue,Venture Capital-Backed
165719-08T,181529-38,Elixir Aircraft,"Manufacturer of passenger planes designed to make private flights and flying lessons safer. The company specializes in two-seater aircraft that offer anti-deflagration fuel tanks, box-type structures, and an attached parachute as standard equipment along with a durable airframe design, enabling fliers to have a safe flying experience as per their preference.",459417-52,Hervé Libeau,Active Investor,Angel (individual),,,Hervé Libeau,No,4.0,3.66,Actual,Later Stage VC,Venture Capital,La Rochelle,17000.0,France,Completed,Consumer Products and Services (B2C),Transportation,Air,"Industrials, Manufacturing, Mobility Tech, Robotics and Drones",Air*; Aerospace and Defense,Profitable,Venture Capital-Backed
